"","unitid","year","fips","student_faculty_ratio"
"5053",457916,2018,39,8
"5054",457925,2018,41,6
"5055",457943,2018,42,4
"5056",457952,2018,42,16
"5057",457989,2018,45,10
"5058",457998,2018,45,17
"5059",458007,2018,47,15
"5060",458016,2018,48,25
"5061",458034,2018,48,11
"5062",458043,2018,48,15
"5063",458052,2018,48,11
"5064",458061,2018,48,50
"5065",458070,2018,48,13
"5066",458098,2018,48,10
"5067",458104,2018,49,14
"5068",458113,2018,51,3
"5069",458122,2018,51,9
"5070",458131,2018,53,10
"5071",458140,2018,53,10
"5072",458168,2018,55,9
"5073",458210,2018,6,13
"5074",458229,2018,6,22
"5075",458265,2018,17,25
"5076",458274,2018,17,15
"5077",458380,2018,26,22
"5078",458405,2018,37,16
"5079",458423,2018,32,12
"5080",458441,2018,13,19
"5081",458478,2018,48,21
"5082",458496,2018,51,15
"5083",458502,2018,55,14
"5084",458575,2018,6,3
"5085",458681,2018,18,37
"5086",458803,2018,47,19
"5087",458812,2018,47,24
"5088",458821,2018,47,25
"5089",458830,2018,42,17
"5090",458849,2018,34,19
"5091",458858,2018,18,17
"5092",458867,2018,13,19
"5093",458885,2018,5,50
"5094",458919,2018,13,40
"5095",458955,2018,28,29
"5096",458964,2018,45,46
"5097",458973,2018,48,37
"5098",458982,2018,48,16
"5099",459000,2018,47,25
"5100",459019,2018,37,28
"5101",459037,2018,37,13
"5102",459046,2018,37,19
"5103",459055,2018,12,17
"5104",459064,2018,37,16
"5105",459073,2018,47,17
"5106",459107,2018,51,11
"5107",459116,2018,4,15
"5108",459125,2018,4,8
"5109",459161,2018,6,15
"5110",459170,2018,6,10
"5111",459189,2018,6,12
"5112",459198,2018,6,15
"5113",459204,2018,6,21
"5114",459213,2018,6,18
"5115",459231,2018,6,20
"5116",459259,2018,51,9
"5117",459268,2018,51,9
"5118",459277,2018,8,16
"5119",459286,2018,8,15
"5120",459295,2018,8,3
"5121",459301,2018,10,17
"5122",459310,2018,12,15
"5123",459329,2018,12,12
"5124",459347,2018,12,6
"5125",459374,2018,17,9
"5126",459392,2018,18,13
"5127",459408,2018,25,9
"5128",459417,2018,26,12
"5129",459426,2018,27,5
"5130",459462,2018,36,28
"5131",459499,2018,41,6
"5132",459514,2018,48,20
"5133",459523,2018,48,10
"5134",459532,2018,48,25
"5135",459541,2018,49,7
"5136",459550,2018,53,14
"5137",459578,2018,55,12
"5138",459727,2018,6,9
"5139",459824,2018,32,9
"5140",459842,2018,55,16
"5141",459851,2018,55,13
"5142",459949,2018,48,18
"5143",459958,2018,48,27
"5144",459967,2018,48,28
"5145",459985,2018,48,28
"5146",459994,2018,11,11
"5147",460011,2018,45,20
"5148",460020,2018,45,14
"5149",460093,2018,26,12
"5150",460109,2018,18,17
"5151",460118,2018,39,21
"5152",460127,2018,26,10
"5153",460136,2018,48,25
"5154",460145,2018,17,9
"5155",460172,2018,48,18
"5156",460181,2018,48,44
"5157",460190,2018,12,45
"5158",460206,2018,48,45
"5159",460349,2018,44,18
"5160",460376,2018,51,9
"5161",460385,2018,42,10
"5162",460394,2018,6,26
"5163",460446,2018,36,12
"5164",460455,2018,36,6
"5165",460464,2018,6,30
"5166",460482,2018,26,14
"5167",460516,2018,6,16
"5168",460525,2018,16,14
"5169",460534,2018,48,15
"5170",460543,2018,48,39
"5171",460552,2018,36,15
"5172",460570,2018,33,15
"5173",460598,2018,42,12
"5174",460640,2018,34,30
"5175",460677,2018,72,20
"5176",460701,2018,12,12
"5177",460738,2018,8,10
"5178",460756,2018,15,21
"5179",460765,2018,37,11
"5180",460783,2018,12,8
"5181",460808,2018,16,11
"5182",460817,2018,37,19
"5183",460826,2018,13,16
"5184",460835,2018,45,20
"5185",460862,2018,41,19
"5186",460871,2018,51,8
"5187",460899,2018,16,9
"5188",460914,2018,4,14
"5189",460932,2018,29,15
"5190",460969,2018,12,19
"5191",460978,2018,48,21
"5192",460987,2018,5,10
"5193",460996,2018,29,10
"5194",461005,2018,12,25
"5195",461014,2018,36,35
"5196",461023,2018,4,50
"5197",461032,2018,37,8
"5198",461111,2018,39,10
"5199",461148,2018,6,7
"5200",461175,2018,6,11
"5201",461193,2018,42,17
"5202",461218,2018,42,12
"5203",461245,2018,12,6
"5204",461254,2018,6,10
"5205",461263,2018,6,9
"5206",461272,2018,49,6
"5207",461281,2018,12,12
"5208",461290,2018,33,8
"5209",461306,2018,12,12
"5210",461315,2018,26,6
"5211",461324,2018,47,25
"5212",461333,2018,15,2
"5213",461342,2018,49,10
"5214",461351,2018,36,22
"5215",461360,2018,45,10
"5216",461379,2018,24,3
"5217",461388,2018,48,11
"5218",461412,2018,51,18
"5219",461421,2018,29,13
"5220",461430,2018,32,15
"5221",461494,2018,49,14
"5222",461500,2018,6,10
"5223",461528,2018,37,7
"5224",461537,2018,29,9
"5225",461546,2018,27,8
"5226",461555,2018,35,20
"5227",461573,2018,29,13
"5228",461582,2018,17,12
"5229",461591,2018,15,15
"5230",461607,2018,6,13
"5231",461625,2018,72,6
"5232",461643,2018,6,6
"5233",461652,2018,16,9
"5234",461689,2018,8,25
"5235",461704,2018,23,13
"5236",461713,2018,4,9
"5237",461722,2018,21,8
"5238",461740,2018,48,20
"5239",461759,2018,21,9
"5240",461768,2018,36,25
"5241",461786,2018,55,6
"5242",461795,2018,48,15
"5243",461801,2018,20,4
"5244",461810,2018,8,20
"5245",461829,2018,6,10
"5246",461838,2018,36,20
"5247",461856,2018,6,27
"5248",461865,2018,34,40
"5249",461874,2018,55,10
"5250",461883,2018,12,20
"5251",461892,2018,26,10
"5252",461908,2018,55,13
"5253",461917,2018,18,15
"5254",461926,2018,49,14
"5255",461944,2018,26,6
"5256",461953,2018,8,16
"5257",461962,2018,23,12
"5258",461999,2018,39,13
"5259",462008,2018,32,15
"5260",462017,2018,18,17
"5261",462035,2018,12,12
"5262",462053,2018,17,20
"5263",462062,2018,6,13
"5264",462071,2018,53,15
"5265",462309,2018,17,8
"5266",462318,2018,8,30
"5267",462327,2018,8,20
"5268",462336,2018,6,25
"5269",462345,2018,17,13
"5270",462354,2018,6,15
"5271",463056,2018,9,21
"5272",464226,2018,4,11
"5273",465812,2018,49,30
"5274",466152,2018,40,3
"5275",466161,2018,8,6
"5276",466189,2018,8,7
"5277",466921,2018,29,8
"5278",466930,2018,48,7
"5279",467094,2018,36,20
"5280",467368,2018,6,16
"5281",467863,2018,45,15
"5282",467872,2018,45,15
"5283",467906,2018,45,20
"5284",468024,2018,26,4
"5285",468246,2018,41,14
"5286",468255,2018,41,5
"5287",468705,2018,21,20
"5288",468732,2018,12,7
"5289",468769,2018,6,21
"5290",468848,2018,6,20
"5291",468893,2018,22,20
"5292",468909,2018,6,25
"5293",468963,2018,25,9
"5294",469124,2018,32,15
"5295",469133,2018,4,15
"5296",469142,2018,4,20
"5297",469151,2018,8,15
"5298",469160,2018,8,15
"5299",469416,2018,72,15
"5300",469586,2018,42,30
"5301",469610,2018,4,17
"5302",469629,2018,40,11
"5303",469638,2018,17,19
"5304",469911,2018,22,14
"5305",469920,2018,22,11
"5306",469957,2018,6,13
"5307",470038,2018,6,30
"5308",470047,2018,20,6
"5309",470296,2018,48,25
"5310",470393,2018,17,10
"5311",474863,2018,6,23
"5312",474890,2018,4,30
"5313",474906,2018,16,11
"5314",474915,2018,4,21
"5315",474924,2018,49,16
"5316",474997,2018,42,24
"5317",475015,2018,19,15
"5318",475024,2018,34,27
"5319",475033,2018,36,35
"5320",475060,2018,13,18
"5321",475097,2018,6,10
"5322",475121,2018,13,16
"5323",475130,2018,1,35
"5324",475200,2018,53,17
"5325",475273,2018,25,10
"5326",475282,2018,6,21
"5327",475325,2018,32,18
"5328",475398,2018,54,3
"5329",475404,2018,36,12
"5330",475413,2018,55,18
"5331",475422,2018,36,5
"5332",475431,2018,34,14
"5333",475459,2018,28,24
"5334",475468,2018,34,11
"5335",475477,2018,12,12
"5336",475486,2018,48,18
"5337",475538,2018,45,15
"5338",475547,2018,12,15
"5339",475556,2018,37,15
"5340",475565,2018,36,15
"5341",475574,2018,18,17
"5342",475608,2018,48,8
"5343",475635,2018,6,5
"5344",475653,2018,17,6
"5345",475662,2018,48,7
"5346",475699,2018,39,11
"5347",475705,2018,6,8
"5348",475714,2018,12,6
"5349",475723,2018,49,13
"5350",475732,2018,13,11
"5351",475741,2018,18,12
"5352",475750,2018,48,12
"5353",475839,2018,4,8
"5354",476063,2018,12,38
"5355",476179,2018,51,29
"5356",476230,2018,54,10
"5357",476294,2018,49,15
"5358",476346,2018,48,15
"5359",476355,2018,36,9
"5360",476489,2018,17,25
"5361",476498,2018,12,25
"5362",476513,2018,6,17
"5363",476540,2018,48,9
"5364",476559,2018,48,9
"5365",476568,2018,51,6
"5366",476586,2018,8,12
"5367",476595,2018,6,15
"5368",476601,2018,24,11
"5369",476610,2018,36,3
"5370",476629,2018,39,11
"5371",476674,2018,17,22
"5372",476683,2018,39,20
"5373",476692,2018,34,9
"5374",476708,2018,49,20
"5375",476717,2018,36,16
"5376",476726,2018,48,30
"5377",476735,2018,25,6
"5378",476753,2018,4,17
"5379",476771,2018,12,10
"5380",476780,2018,6,30
"5381",476799,2018,6,10
"5382",476805,2018,1,12
"5383",476814,2018,12,12
"5384",476823,2018,8,11
"5385",476841,2018,32,20
"5386",476850,2018,16,20
"5387",476869,2018,16,12
"5388",476878,2018,36,16
"5389",476887,2018,13,16
"5390",476896,2018,48,7
"5391",476902,2018,20,12
"5392",476911,2018,6,17
"5393",476939,2018,12,26
"5394",476948,2018,13,28
"5395",476957,2018,16,13
"5396",476966,2018,12,16
"5397",476975,2018,8,27
"5398",476984,2018,20,15
"5399",476993,2018,49,16
"5400",477002,2018,26,6
"5401",477039,2018,48,18
"5402",477950,2018,49,10
"5403",477996,2018,31,3
"5404",478014,2018,48,2
"5405",478582,2018,13,17
"5406",478591,2018,48,16
"5407",478616,2018,37,18
"5408",478634,2018,6,17
"5409",478661,2018,34,15
"5410",478917,2018,20,10
"5411",478953,2018,20,17
"5412",479053,2018,53,15
"5413",479062,2018,44,12
"5414",479248,2018,51,11
"5415",479424,2018,6,10
"5416",479956,2018,42,17
"5417",479965,2018,34,12
"5418",479974,2018,6,20
"5419",479983,2018,8,15
"5420",479992,2018,6,10
"5421",480000,2018,6,25
"5422",480019,2018,6,12
"5423",480028,2018,36,9
"5424",480037,2018,37,18
"5425",480064,2018,23,20
"5426",480073,2018,48,10
"5427",480082,2018,39,8
"5428",480091,2018,36,29
"5429",480125,2018,48,28
"5430",480134,2018,42,7
"5431",480161,2018,21,7
"5432",480170,2018,27,10
"5433",480189,2018,42,12
"5434",480198,2018,41,34
"5435",480204,2018,6,20
"5436",480310,2018,24,22
"5437",480347,2018,4,12
"5438",480471,2018,6,30
"5439",480499,2018,19,2
"5440",480523,2018,39,15
"5441",480532,2018,39,18
"5442",480550,2018,21,18
"5443",480569,2018,12,16
"5444",480657,2018,20,22
"5445",480693,2018,24,10
"5446",480727,2018,26,5
"5447",480736,2018,9,15
"5448",480781,2018,6,10
"5449",480824,2018,48,11
"5450",480833,2018,48,13
"5451",480842,2018,12,9
"5452",480851,2018,12,14
"5453",480879,2018,29,11
"5454",480888,2018,48,6
"5455",480903,2018,9,13
"5456",480912,2018,48,3
"5457",480921,2018,5,14
"5458",480930,2018,51,15
"5459",480967,2018,40,13
"5460",480976,2018,1,10
"5461",480985,2018,49,6
"5462",480994,2018,24,14
"5463",481003,2018,48,15
"5464",481021,2018,42,2
"5465",481049,2018,29,9
"5466",481058,2018,6,25
"5467",481085,2018,17,25
"5468",481100,2018,49,5
"5469",481128,2018,6,25
"5470",481137,2018,55,6
"5471",481146,2018,13,15
"5472",481155,2018,13,15
"5473",481182,2018,6,20
"5474",481191,2018,6,18
"5475",481207,2018,24,21
"5476",481225,2018,47,4
"5477",481243,2018,36,11
"5478",481252,2018,12,13
"5479",481289,2018,6,15
"5480",481298,2018,6,13
"5481",481313,2018,12,15
"5482",481331,2018,36,8
"5483",481340,2018,47,7
"5484",481368,2018,12,6
"5485",481386,2018,6,15
"5486",481395,2018,6,6
"5487",481401,2018,48,14
"5488",481410,2018,36,20
"5489",481429,2018,34,29
"5490",481438,2018,34,7
"5491",481447,2018,34,12
"5492",481456,2018,49,1
"5493",481465,2018,22,10
"5494",481474,2018,6,15
"5495",481483,2018,12,16
"5496",481508,2018,34,25
"5497",481517,2018,29,8
"5498",481526,2018,51,20
"5499",481544,2018,39,4
"5500",481571,2018,9,15
"5501",481678,2018,13,16
"5502",481720,2018,37,3
"5503",481739,2018,17,24
"5504",481748,2018,17,21
"5505",481845,2018,36,10
"5506",481863,2018,18,14
"5507",481890,2018,21,16
"5508",481906,2018,54,15
"5509",481942,2018,48,36
"5510",481960,2018,6,15
"5511",482015,2018,48,32
"5512",482060,2018,6,20
"5513",482097,2018,29,17
"5514",482103,2018,24,12
"5515",482149,2018,13,16
"5516",482158,2018,13,18
"5517",482167,2018,17,16
"5518",482176,2018,8,15
"5519",482185,2018,53,22
"5520",482194,2018,36,7
"5521",482200,2018,48,13
"5522",482228,2018,18,9
"5523",482246,2018,38,12
"5524",482255,2018,32,17
"5525",482291,2018,6,30
"5526",482325,2018,48,2
"5527",482343,2018,27,1
"5528",482370,2018,18,6
"5529",482413,2018,36,35
"5530",482422,2018,4,12
"5531",482431,2018,6,17
"5532",482440,2018,8,11
"5533",482459,2018,12,22
"5534",482468,2018,13,28
"5535",482477,2018,17,20
"5536",482486,2018,18,14
"5537",482538,2018,29,7
"5538",482547,2018,32,15
"5539",482556,2018,34,15
"5540",482565,2018,37,4
"5541",482574,2018,39,18
"5542",482608,2018,42,25
"5543",482617,2018,47,5
"5544",482635,2018,48,11
"5545",482653,2018,51,16
"5546",482680,2018,13,19
"5547",482699,2018,13,23
"5548",482705,2018,25,12
"5549",482936,2018,12,17
"5550",482963,2018,34,23
"5551",482972,2018,48,10
"5552",482981,2018,48,25
"5553",482990,2018,4,17
"5554",483009,2018,6,10
"5555",483018,2018,39,4
"5556",483036,2018,48,14
"5557",483045,2018,13,14
"5558",483054,2018,42,13
"5559",483106,2018,34,10
"5560",483124,2018,4,23
"5561",483212,2018,22,24
"5562",483221,2018,6,8
"5563",483230,2018,6,12
"5564",483258,2018,17,21
"5565",483276,2018,40,23
"5566",483328,2018,17,15
"5567",483337,2018,45,15
"5568",483346,2018,42,8
"5569",483355,2018,22,8
"5570",483364,2018,22,6
"5571",483373,2018,6,20
"5572",483382,2018,36,20
"5573",483425,2018,37,9
"5574",483443,2018,6,22
"5575",483470,2018,12,17
"5576",483504,2018,26,21
"5577",483513,2018,48,25
"5578",483559,2018,48,19
"5579",483577,2018,47,2
"5580",483610,2018,6,19
"5581",483638,2018,13,10
"5582",483647,2018,39,3
"5583",483665,2018,40,13
"5584",483708,2018,36,13
"5585",483717,2018,40,12
"5586",483726,2018,51,8
"5587",483735,2018,48,11
"5588",483744,2018,47,15
"5589",483753,2018,42,20
"5590",483780,2018,51,8
"5591",483799,2018,55,9
"5592",483814,2018,51,33
"5593",483823,2018,42,9
"5594",483841,2018,36,10
"5595",483850,2018,36,10
"5596",483869,2018,12,24
"5597",483878,2018,6,20
"5598",483887,2018,47,12
"5599",483896,2018,12,18
"5600",483911,2018,17,15
"5601",483920,2018,39,17
"5602",483939,2018,22,10
"5603",483948,2018,22,12
"5604",483957,2018,6,14
"5605",484002,2018,6,20
"5606",484011,2018,36,15
"5607",484020,2018,37,16
"5608",484039,2018,12,10
"5609",484048,2018,48,15
"5610",484057,2018,25,12
"5611",484066,2018,21,15
"5612",484075,2018,12,21
"5613",484084,2018,17,8
"5614",484093,2018,26,12
"5615",484109,2018,18,11
"5616",484118,2018,26,10
"5617",484127,2018,9,12
"5618",484136,2018,48,20
"5619",484154,2018,48,15
"5620",484163,2018,4,7
"5621",484172,2018,12,11
"5622",484190,2018,22,13
"5623",484206,2018,6,14
"5624",484233,2018,6,15
"5625",484321,2018,34,9
"5626",484330,2018,21,8
"5627",484349,2018,18,18
"5628",484358,2018,47,12
"5629",484367,2018,6,41
"5630",484376,2018,6,19
"5631",484385,2018,36,35
"5632",484394,2018,49,18
"5633",484473,2018,12,78
"5634",484604,2018,48,21
"5635",484613,2018,4,55
"5636",484631,2018,6,17
"5637",484640,2018,8,5
"5638",484668,2018,12,5
"5639",484677,2018,13,5
"5640",484686,2018,22,3
"5641",484695,2018,26,4
"5642",484701,2018,29,8
"5643",484710,2018,32,9
"5644",484729,2018,37,6
"5645",484747,2018,47,3
"5646",484756,2018,48,9
"5647",484765,2018,51,4
"5648",484783,2018,42,5
"5649",484826,2018,53,10
"5650",484835,2018,72,21
"5651",484862,2018,6,1
"5652",484871,2018,36,24
"5653",484899,2018,4,11
"5654",484905,2018,48,17
"5655",484923,2018,51,12
"5656",484932,2018,54,12
"5657",484950,2018,41,14
"5658",484996,2018,48,24
"5659",485014,2018,36,14
"5660",485032,2018,39,17
"5661",485111,2018,13,20
"5662",485120,2018,13,10
"5663",485139,2018,17,14
"5664",485166,2018,41,18
"5665",485236,2018,42,8
"5666",485263,2018,6,20
"5667",485272,2018,12,12
"5668",485306,2018,4,15
"5669",485342,2018,12,17
"5670",485360,2018,48,11
"5671",485379,2018,12,14
"5672",485388,2018,12,14
"5673",485397,2018,42,25
"5674",485412,2018,6,15
"5675",485458,2018,13,15
"5676",485476,2018,53,10
"5677",485485,2018,12,9
"5678",485494,2018,6,15
"5679",485500,2018,6,7
"5680",485519,2018,6,22
"5681",485528,2018,12,20
"5682",485546,2018,6,1
"5683",485564,2018,22,23
"5684",485573,2018,6,18
"5685",485582,2018,44,12
"5686",485591,2018,5,16
"5687",485607,2018,9,15
"5688",485704,2018,5,7
"5689",485731,2018,5,13
"5690",485768,2018,12,25
"5691",485801,2018,36,19
"5692",485810,2018,48,4
"5693",485856,2018,42,5
"5694",485874,2018,48,19
"5695",485908,2018,39,13
"5696",485926,2018,48,25
"5697",485953,2018,48,1
"5698",485962,2018,22,12
"5699",485999,2018,36,9
"5700",486017,2018,36,7
"5701",486026,2018,36,20
"5702",486053,2018,27,9
"5703",486099,2018,6,3
"5704",486105,2018,42,5
"5705",486123,2018,6,3
"5706",486141,2018,6,5
"5707",486150,2018,12,9
"5708",486169,2018,21,20
"5709",486196,2018,36,13
"5710",486202,2018,54,10
"5711",486239,2018,12,11
"5712",486248,2018,6,25
"5713",486257,2018,39,17
"5714",486284,2018,27,17
"5715",486309,2018,55,10
"5716",486327,2018,26,20
"5717",486345,2018,17,12
"5718",486354,2018,12,15
"5719",486372,2018,6,6
"5720",486381,2018,36,14
"5721",486390,2018,36,40
"5722",486406,2018,54,8
"5723",486415,2018,36,15
"5724",486424,2018,51,15
"5725",486442,2018,47,20
"5726",486488,2018,6,6
"5727",486497,2018,6,25
"5728",486503,2018,48,16
"5729",486512,2018,12,30
"5730",486521,2018,12,1
"5731",486530,2018,47,10
"5732",486558,2018,6,13
"5733",486567,2018,40,15
"5734",486576,2018,72,50
"5735",486594,2018,51,7
"5736",486619,2018,5,18
"5737",486691,2018,13,25
"5738",486707,2018,1,14
"5739",486716,2018,47,17
"5740",486734,2018,34,11
"5741",486752,2018,18,18
"5742",486770,2018,48,36
"5743",486798,2018,48,30
"5744",486813,2018,48,25
"5745",486822,2018,4,25
"5746",486840,2018,13,21
"5747",486859,2018,31,15
"5748",486868,2018,4,16
"5749",486877,2018,36,21
"5750",486886,2018,36,14
"5751",486901,2018,47,9
"5752",486938,2018,32,11
"5753",486947,2018,26,5
"5754",486956,2018,34,10
"5755",486965,2018,6,4
"5756",486983,2018,55,12
"5757",487010,2018,47,7
"5758",487047,2018,22,12
"5759",487065,2018,48,17
"5760",487083,2018,26,5
"5761",487092,2018,13,11
"5762",487162,2018,13,14
"5763",487232,2018,48,9
"5764",487296,2018,4,8
"5765",487302,2018,39,16
"5766",487311,2018,12,16
"5767",487320,2018,48,15
"5768",487348,2018,53,13
"5769",487375,2018,32,14
"5770",487384,2018,12,15
"5771",487393,2018,12,15
"5772",487409,2018,12,15
"5773",487418,2018,12,15
"5774",487427,2018,12,15
"5775",487436,2018,12,15
"5776",487445,2018,12,15
"5777",487454,2018,12,15
"5778",487472,2018,12,15
"5779",487481,2018,4,20
"5780",487490,2018,48,15
"5781",487506,2018,55,4
"5782",487524,2018,23,15
"5783",487533,2018,17,6
"5784",487588,2018,28,33
"5785",487597,2018,6,34
"5786",487603,2018,53,17
"5787",487621,2018,22,8
"5788",487658,2018,22,19
"5789",487676,2018,24,10
"5790",487746,2018,36,3
"5791",487773,2018,6,18
"5792",487791,2018,45,16
"5793",487807,2018,45,3
"5794",487816,2018,1,16
"5795",487852,2018,34,5
"5796",487861,2018,39,10
"5797",487870,2018,29,9
"5798",487889,2018,4,10
"5799",487898,2018,45,9
"5800",487904,2018,21,9
"5801",487913,2018,21,20
"5802",487922,2018,47,7
"5803",487959,2018,13,20
"5804",487968,2018,17,10
"5805",487977,2018,54,49
"5806",487995,2018,6,13
"5807",488004,2018,36,4
"5808",488013,2018,34,15
"5809",488022,2018,45,11
"5810",488031,2018,6,3
"5811",488040,2018,45,10
"5812",488059,2018,12,20
"5813",488068,2018,47,8
"5814",488077,2018,4,50
"5815",488086,2018,17,15
"5816",488101,2018,36,10
"5817",488110,2018,48,15
"5818",488129,2018,18,20
"5819",488138,2018,22,10
"5820",488147,2018,12,10
"5821",488156,2018,13,15
"5822",488165,2018,29,4
"5823",488174,2018,29,15
"5824",488183,2018,21,10
"5825",488192,2018,6,9
"5826",488217,2018,21,15
"5827",488226,2018,12,8
"5828",488235,2018,29,6
"5829",488253,2018,36,18
"5830",488262,2018,10,9
"5831",488271,2018,53,10
"5832",488280,2018,12,29
"5833",488299,2018,48,4
"5834",488305,2018,36,13
"5835",488314,2018,34,19
"5836",488332,2018,12,14
"5837",488350,2018,34,21
"5838",488369,2018,42,16
"5839",488378,2018,53,20
"5840",488396,2018,17,25
"5841",488411,2018,6,9
"5842",488420,2018,18,12
"5843",488439,2018,18,20
"5844",488448,2018,53,7
"5845",488590,2018,41,11
"5846",488651,2018,35,16
"5847",488679,2018,18,13
"5848",488730,2018,48,27
"5849",488749,2018,24,20
"5850",488776,2018,18,5
"5851",488785,2018,6,12
"5852",488800,2018,6,10
"5853",488828,2018,40,7
"5854",488837,2018,26,5
"5855",488846,2018,6,14
"5856",488891,2018,12,23
"5857",488916,2018,1,20
"5858",488925,2018,45,15
"5859",488934,2018,40,10
"5860",488952,2018,39,17
"5861",488961,2018,18,18
"5862",488970,2018,26,20
"5863",488989,2018,48,15
"5864",488998,2018,16,15
"5865",489122,2018,55,10
"5866",489131,2018,55,10
"5867",489140,2018,55,10
"5868",489159,2018,45,20
"5869",489201,2018,6,31
"5870",489238,2018,12,16
"5871",489247,2018,49,2
"5872",489256,2018,72,25
"5873",489283,2018,48,13
"5874",489344,2018,37,8
"5875",489353,2018,6,11
"5876",489371,2018,6,10
"5877",489399,2018,9,12
"5878",489414,2018,72,10
"5879",489760,2018,6,12
"5880",489779,2018,18,20
"5881",489788,2018,55,20
"5882",489812,2018,30,25
"5883",489830,2018,5,19
"5884",489937,2018,37,9
"5885",490018,2018,12,20
"5886",490045,2018,6,18
"5887",490054,2018,12,7
"5888",490063,2018,6,5
"5889",490072,2018,39,2
"5890",490081,2018,6,4
"5891",490090,2018,12,3
"5892",490115,2018,47,14
"5893",490124,2018,6,14
"5894",490133,2018,6,10
"5895",490142,2018,12,8
"5896",490151,2018,47,15
"5897",490160,2018,6,25
"5898",490179,2018,12,14
"5899",490188,2018,39,25
"5900",490197,2018,6,15
"5901",490203,2018,29,8
"5902",490212,2018,6,13
"5903",490221,2018,13,1
"5904",490230,2018,13,11
"5905",490249,2018,34,10
"5906",490258,2018,42,14
"5907",490267,2018,47,7
"5908",490276,2018,36,9
"5909",490285,2018,6,15
"5910",490294,2018,53,13
"5911",490300,2018,34,12
"5912",490319,2018,34,9
"5913",490328,2018,36,12
"5914",490337,2018,6,25
"5915",490346,2018,36,8
"5916",490364,2018,5,2
"5917",490382,2018,33,14
"5918",490391,2018,12,23
"5919",490407,2018,13,4
"5920",490416,2018,22,10
"5921",490425,2018,48,25
"5922",490434,2018,39,7
"5923",490443,2018,51,18
"5924",490452,2018,4,20
"5925",490461,2018,47,17
"5926",490470,2018,47,12
"5927",490498,2018,22,13
"5928",490504,2018,36,7
"5929",490513,2018,34,10
"5930",490522,2018,48,8
"5931",490531,2018,22,10
"5932",490540,2018,5,15
"5933",490559,2018,12,10
"5934",490568,2018,26,10
"5935",490674,2018,48,25
"5936",490692,2018,39,18
"5937",490717,2018,32,12
"5938",490735,2018,48,23
"5939",490744,2018,5,20
"5940",490771,2018,29,20
"5941",490805,2018,18,17
"5942",490814,2018,26,15
"5943",490832,2018,39,10
"5944",490841,2018,26,13
"5945",490850,2018,55,10
"5946",490869,2018,34,16
"5947",490878,2018,6,15
"5948",490896,2018,34,17
"5949",490948,2018,37,20
"5950",490975,2018,12,24
"5951",491057,2018,36,13
"5952",491066,2018,48,3
"5953",491075,2018,5,14
"5954",491084,2018,22,12
"5955",491093,2018,20,8
"5956",491118,2018,48,10
"5957",491136,2018,12,18
"5958",491145,2018,12,23
"5959",491163,2018,6,4
"5960",491181,2018,21,12
"5961",491224,2018,55,8
"5962",491233,2018,28,20
"5963",491242,2018,41,15
"5964",491251,2018,48,12
"5965",491260,2018,53,8
"5966",491288,2018,55,18
"5967",491297,2018,55,19
"5968",491303,2018,55,20
"5969",491394,2018,48,4
"5970",491446,2018,36,19
"5971",491455,2018,37,5
"5972",491464,2018,6,4
"5973",491473,2018,10,5
"5974",491482,2018,6,5
"5975",491491,2018,6,25
"5976",491507,2018,6,8
"5977",491525,2018,18,6
"5978",491534,2018,12,2
"5979",491543,2018,6,25
"5980",491552,2018,18,10
"5981",491570,2018,13,9
"5982",491589,2018,48,3
"5983",491598,2018,42,13
"5984",491613,2018,34,13
"5985",491622,2018,34,9
"5986",491631,2018,24,5
"5987",491640,2018,34,19
"5988",491659,2018,6,10
"5989",491668,2018,72,9
"5990",491677,2018,42,11
"5991",491686,2018,4,20
"5992",491695,2018,1,11
"5993",491701,2018,16,15
"5994",491710,2018,34,21
"5995",491729,2018,28,20
"5996",491738,2018,15,25
"5997",491747,2018,12,25
"5998",491756,2018,6,11
"5999",491765,2018,34,7
"6000",491774,2018,36,8
"6001",491783,2018,12,9
"6002",491792,2018,8,15
"6003",491817,2018,34,32
"6004",491826,2018,35,10
"6005",491835,2018,48,8
"6006",491844,2018,27,11
"6007",491853,2018,6,12
"6008",491871,2018,48,25
"6009",491880,2018,6,6
"6010",491899,2018,6,25
"6011",491905,2018,1,10
"6012",491914,2018,34,17
"6013",491923,2018,45,20
"6014",491932,2018,12,12
"6015",491941,2018,18,3
"6016",491950,2018,6,29
"6017",491969,2018,36,8
"6018",491978,2018,51,8
"6019",491996,2018,48,13
"6020",492005,2018,39,10
"6021",492032,2018,12,1
"6022",492069,2018,5,10
"6023",492139,2018,26,11
"6024",492306,2018,6,20
"6025",492315,2018,6,11
"6026",492324,2018,6,17
"6027",492360,2018,12,3
"6028",492379,2018,38,16
"6029",492397,2018,16,13
"6030",492421,2018,37,20
"6031",492449,2018,6,25
"6032",492458,2018,55,11
"6033",492476,2018,72,6
"6034",492591,2018,48,7
"6035",492643,2018,51,11
"6036",492652,2018,12,10
"6037",492661,2018,6,13
"6038",492689,2018,48,13
"6039",492722,2018,48,13
"6040",492731,2018,34,12
"6041",492759,2018,22,15
"6042",492801,2018,29,12
"6043",492935,2018,12,8
"6044",492953,2018,6,15
"6045",492962,2018,18,26
"6046",493071,2018,72,15
"6047",493080,2018,6,6
"6048",493132,2018,34,14
"6049",493150,2018,47,10
"6050",493318,2018,6,15
